"PLAN_CARRIER_CODE","PLAN_FLIGHT_NUMBER","PLAN_FLIGHT_NUMBER_CHAR4","PLAN_FLIGHT_SEQ_NUMBER","PLAN_DEPARTURE_DATETIME_LOCAL","PLAN_DEPARTURE_DATE_LOCAL","PLAN_DEPARTURE_TIME_LOCAL","PLAN_DEPARTURE_DATETIME_UTC","PLAN_DEPARTURE_DATE_UTC","PLAN_DEPARTURE_TIME_UTC","PLAN_ARRIVAL_DATETIME_LOCAL","PLAN_ARRIVAL_DATE_LOCAL","PLAN_ARRIVAL_TIME_LOCAL","PLAN_ARRIVAL_DATETIME_UTC","PLAN_ARRIVAL_DATE_UTC","PLAN_ARRIVAL_TIME_UTC","PLAN_DEPARTURE_STATION","PLAN_ARRIVAL_STATION","PLAN_START_OF_OPERATION","PLAN_END_OF_OPERATION","PLAN_DAYS_OF_OPERATION","PLAN_AC_OWNER","PLAN_SERVICE_TYPE","PLAN_AC_TYPE"
"AY",1770,"1770","01",28.11.2017 10:55:00,28.11.2017 00:00:00,01.01.1900 10:55:00,28.11.2017 09:55:00,28.11.2017 00:00:00,01.01.1900 09:55:00,28.11.2017 15:20:00,28.11.2017 00:00:00,01.01.1900 15:20:00,28.11.2017 13:20:00,28.11.2017 00:00:00,01.01.1900 13:20:00,"FCO","HEL",23.11.2017 00:00:00,28.11.2017 00:00:00," 2 4  7","AY","J","32B"
"AY",953,"0953","01",28.11.2017 12:00:00,28.11.2017 00:00:00,01.01.1900 12:00:00,28.11.2017 10:00:00,28.11.2017 00:00:00,01.01.1900 10:00:00,28.11.2017 12:40:00,28.11.2017 00:00:00,01.01.1900 12:40:00,28.11.2017 11:40:00,28.11.2017 00:00:00,01.01.1900 11:40:00,"HEL","CPH",17.11.2017 00:00:00,29.11.2017 00:00:00,"123 567","AY","J","319"
"AY",913,"0913","01",28.11.2017 12:10:00,28.11.2017 00:00:00,01.01.1900 12:10:00,28.11.2017 10:10:00,28.11.2017 00:00:00,01.01.1900 10:10:00,28.11.2017 12:40:00,28.11.2017 00:00:00,01.01.1900 12:40:00,28.11.2017 11:40:00,28.11.2017 00:00:00,01.01.1900 11:40:00,"HEL","OSL",30.10.2017 00:00:00,22.12.2017 00:00:00,"12345  ","AY","J","319"
"AY",806,"0806","01",28.11.2017 11:10:00,28.11.2017 00:00:00,01.01.1900 11:10:00,28.11.2017 10:10:00,28.11.2017 00:00:00,01.01.1900 10:10:00,28.11.2017 13:05:00,28.11.2017 00:00:00,01.01.1900 13:05:00,28.11.2017 11:05:00,28.11.2017 00:00:00,01.01.1900 11:05:00,"ARN","HEL",30.10.2017 00:00:00,22.12.2017 00:00:00,"12345  ","AY","J","320"
"AY",606,"0606","01",28.11.2017 12:10:00,28.11.2017 00:00:00,01.01.1900 12:10:00,28.11.2017 10:10:00,28.11.2017 00:00:00,01.01.1900 10:10:00,28.11.2017 13:40:00,28.11.2017 00:00:00,01.01.1900 13:40:00,28.11.2017 11:40:00,28.11.2017 00:00:00,01.01.1900 11:40:00,"IVL","HEL",30.10.2017 00:00:00,20.03.2018 00:00:00,"12     ","AY","J","32B"
"AY",637,"0637","02",28.11.2017 12:15:00,28.11.2017 00:00:00,01.01.1900 12:15:00,28.11.2017 10:15:00,28.11.2017 00:00:00,01.01.1900 10:15:00,28.11.2017 12:45:00,28.11.2017 00:00:00,01.01.1900 12:45:00,28.11.2017 10:45:00,28.11.2017 00:00:00,01.01.1900 10:45:00,"KTT","IVL",29.10.2017 00:00:00,24.12.2017 00:00:00,"12345 7","AY","J","321"
"AY",1472,"1472","01",28.11.2017 11:15:00,28.11.2017 00:00:00,01.01.1900 11:15:00,28.11.2017 10:15:00,28.11.2017 00:00:00,01.01.1900 10:15:00,28.11.2017 14:40:00,28.11.2017 00:00:00,01.01.1900 14:40:00,28.11.2017 12:40:00,28.11.2017 00:00:00,01.01.1900 12:40:00,"VIE","HEL",07.11.2017 00:00:00,17.12.2017 00:00:00," 2    7","AY","J","319"
"AY",1332,"1332","01",28.11.2017 10:20:00,28.11.2017 00:00:00,01.01.1900 10:20:00,28.11.2017 10:20:00,28.11.2017 00:00:00,01.01.1900 10:20:00,28.11.2017 15:15:00,28.11.2017 00:00:00,01.01.1900 15:15:00,28.11.2017 13:15:00,28.11.2017 00:00:00,01.01.1900 13:15:00,"LHR","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","359"
"AY",533,"0533","01",28.11.2017 12:20:00,28.11.2017 00:00:00,01.01.1900 12:20:00,28.11.2017 10:20:00,28.11.2017 00:00:00,01.01.1900 10:20:00,28.11.2017 13:40:00,28.11.2017 00:00:00,01.01.1900 13:40:00,28.11.2017 11:40:00,28.11.2017 00:00:00,01.01.1900 11:40:00,"HEL","RVN",23.11.2017 00:00:00,02.12.2017 00:00:00,"1234567","AY","J","321"
"AY",1222,"1222","01",28.11.2017 11:25:00,28.11.2017 00:00:00,01.01.1900 11:25:00,28.11.2017 10:25:00,28.11.2017 00:00:00,01.01.1900 10:25:00,28.11.2017 14:35:00,28.11.2017 00:00:00,01.01.1900 14:35:00,28.11.2017 12:35:00,28.11.2017 00:00:00,01.01.1900 12:35:00,"PRG","HEL",28.11.2017 00:00:00,28.11.2017 00:00:00," 2     ","AY","J","321"
"AY",992,"0992","01",28.11.2017 10:25:00,28.11.2017 00:00:00,01.01.1900 10:25:00,28.11.2017 10:25:00,28.11.2017 00:00:00,01.01.1900 10:25:00,28.11.2017 15:55:00,28.11.2017 00:00:00,01.01.1900 15:55:00,28.11.2017 13:55:00,28.11.2017 00:00:00,01.01.1900 13:55:00,"KEF","HEL",31.10.2017 00:00:00,22.03.2018 00:00:00," 2 4   ","AY","J","32B"
"AY",1412,"1412","01",28.11.2017 11:35:00,28.11.2017 00:00:00,01.01.1900 11:35:00,28.11.2017 10:35:00,28.11.2017 00:00:00,01.01.1900 10:35:00,28.11.2017 15:10:00,28.11.2017 00:00:00,01.01.1900 15:10:00,28.11.2017 13:10:00,28.11.2017 00:00:00,01.01.1900 13:10:00,"FRA","HEL",28.11.2017 00:00:00,28.11.2017 00:00:00," 2     ","AY","J","32B"
"AY",1252,"1252","01",28.11.2017 11:35:00,28.11.2017 00:00:00,01.01.1900 11:35:00,28.11.2017 10:35:00,28.11.2017 00:00:00,01.01.1900 10:35:00,28.11.2017 14:55:00,28.11.2017 00:00:00,01.01.1900 14:55:00,28.11.2017 12:55:00,28.11.2017 00:00:00,01.01.1900 12:55:00,"BUD","HEL",25.11.2017 00:00:00,30.11.2017 00:00:00,"1234 6 ","AY","J","320"
"AY",437,"0437","01",28.11.2017 12:40:00,28.11.2017 00:00:00,01.01.1900 12:40:00,28.11.2017 10:40:00,28.11.2017 00:00:00,01.01.1900 10:40:00,28.11.2017 13:45:00,28.11.2017 00:00:00,01.01.1900 13:45:00,28.11.2017 11:45:00,28.11.2017 00:00:00,01.01.1900 11:45:00,"HEL","OUL",22.11.2017 00:00:00,04.12.2017 00:00:00,"123    ","AY","J","319"
"AY",1302,"1302","01",28.11.2017 11:45:00,28.11.2017 00:00:00,01.01.1900 11:45:00,28.11.2017 10:45:00,28.11.2017 00:00:00,01.01.1900 10:45:00,28.11.2017 15:05:00,28.11.2017 00:00:00,01.01.1900 15:05:00,28.11.2017 13:05:00,28.11.2017 00:00:00,01.01.1900 13:05:00,"AMS","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","32B"
"AY",1392,"1392","01",28.11.2017 11:45:00,28.11.2017 00:00:00,01.01.1900 11:45:00,28.11.2017 10:45:00,28.11.2017 00:00:00,01.01.1900 10:45:00,28.11.2017 15:10:00,28.11.2017 00:00:00,01.01.1900 15:10:00,28.11.2017 13:10:00,28.11.2017 00:00:00,01.01.1900 13:10:00,"DUS","HEL",28.11.2017 00:00:00,04.12.2017 00:00:00,"12     ","AY","J","320"
"AY",1402,"1402","01",28.11.2017 12:00:00,28.11.2017 00:00:00,01.01.1900 12:00:00,28.11.2017 11:00:00,28.11.2017 00:00:00,01.01.1900 11:00:00,28.11.2017 15:35:00,28.11.2017 00:00:00,01.01.1900 15:35:00,28.11.2017 13:35:00,28.11.2017 00:00:00,01.01.1900 13:35:00,"MUC","HEL",28.11.2017 00:00:00,28.11.2017 00:00:00," 2     ","AY","J","319"
"AY",365,"0365","01",28.11.2017 13:15:00,28.11.2017 00:00:00,01.01.1900 13:15:00,28.11.2017 11:15:00,28.11.2017 00:00:00,01.01.1900 11:15:00,28.11.2017 14:05:00,28.11.2017 00:00:00,01.01.1900 14:05:00,28.11.2017 12:05:00,28.11.2017 00:00:00,01.01.1900 12:05:00,"HEL","KUO",30.10.2017 00:00:00,22.12.2017 00:00:00,"12345  ","AY","J","319"
"AY",637,"0637","03",28.11.2017 13:20:00,28.11.2017 00:00:00,01.01.1900 13:20:00,28.11.2017 11:20:00,28.11.2017 00:00:00,01.01.1900 11:20:00,28.11.2017 14:50:00,28.11.2017 00:00:00,01.01.1900 14:50:00,28.11.2017 12:50:00,28.11.2017 00:00:00,01.01.1900 12:50:00,"IVL","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"12345 7","AY","J","321"
"AY",1574,"1574","01",28.11.2017 12:20:00,28.11.2017 00:00:00,01.01.1900 12:20:00,28.11.2017 11:20:00,28.11.2017 00:00:00,01.01.1900 11:20:00,28.11.2017 16:15:00,28.11.2017 00:00:00,01.01.1900 16:15:00,28.11.2017 14:15:00,28.11.2017 00:00:00,01.01.1900 14:15:00,"CDG","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","320"
"AY",809,"0809","01",28.11.2017 13:30:00,28.11.2017 00:00:00,01.01.1900 13:30:00,28.11.2017 11:30:00,28.11.2017 00:00:00,01.01.1900 11:30:00,28.11.2017 13:25:00,28.11.2017 00:00:00,01.01.1900 13:25:00,28.11.2017 12:25:00,28.11.2017 00:00:00,01.01.1900 12:25:00,"HEL","ARN",28.11.2017 00:00:00,28.11.2017 00:00:00," 2     ","AY","J","320"
"AY",486,"0486","01",28.11.2017 13:35:00,28.11.2017 00:00:00,01.01.1900 13:35:00,28.11.2017 11:35:00,28.11.2017 00:00:00,01.01.1900 11:35:00,28.11.2017 14:45:00,28.11.2017 00:00:00,01.01.1900 14:45:00,28.11.2017 12:45:00,28.11.2017 00:00:00,01.01.1900 12:45:00,"KAO","HEL",22.11.2017 00:00:00,28.11.2017 00:00:00,"1234   ","AY","J","32B"
"AY",1424,"1424","01",28.11.2017 12:40:00,28.11.2017 00:00:00,01.01.1900 12:40:00,28.11.2017 11:40:00,28.11.2017 00:00:00,01.01.1900 11:40:00,28.11.2017 15:35:00,28.11.2017 00:00:00,01.01.1900 15:35:00,28.11.2017 13:35:00,28.11.2017 00:00:00,01.01.1900 13:35:00,"HAM","HEL",07.11.2017 00:00:00,28.11.2017 00:00:00," 2     ","AY","J","319"
"AY",864,"0864","01",28.11.2017 12:55:00,28.11.2017 00:00:00,01.01.1900 12:55:00,28.11.2017 11:55:00,28.11.2017 00:00:00,01.01.1900 11:55:00,28.11.2017 15:20:00,28.11.2017 00:00:00,01.01.1900 15:20:00,28.11.2017 13:20:00,28.11.2017 00:00:00,01.01.1900 13:20:00,"GOT","HEL",30.10.2017 00:00:00,22.12.2017 00:00:00,"12345  ","AY","J","320"
"AY",1335,"1335","01",28.11.2017 14:00:00,28.11.2017 00:00:00,01.01.1900 14:00:00,28.11.2017 12:00:00,28.11.2017 00:00:00,01.01.1900 12:00:00,28.11.2017 15:10:00,28.11.2017 00:00:00,01.01.1900 15:10:00,28.11.2017 15:10:00,28.11.2017 00:00:00,01.01.1900 15:10:00,"HEL","LHR",29.10.2017 00:00:00,24.12.2017 00:00:00,"12345 7","AY","J","320"
"AY",1434,"1434","01",28.11.2017 13:05:00,28.11.2017 00:00:00,01.01.1900 13:05:00,28.11.2017 12:05:00,28.11.2017 00:00:00,01.01.1900 12:05:00,28.11.2017 16:00:00,28.11.2017 00:00:00,01.01.1900 16:00:00,28.11.2017 14:00:00,28.11.2017 00:00:00,01.01.1900 14:00:00,"TXL","HEL",28.11.2017 00:00:00,02.12.2017 00:00:00," 2 4 6 ","AY","J","321"
"AY",5,"0005","01",28.11.2017 14:10:00,28.11.2017 00:00:00,01.01.1900 14:10:00,28.11.2017 12:10:00,28.11.2017 00:00:00,01.01.1900 12:10:00,28.11.2017 15:55:00,28.11.2017 00:00:00,01.01.1900 15:55:00,28.11.2017 20:55:00,28.11.2017 00:00:00,01.01.1900 20:55:00,"HEL","JFK",05.11.2017 00:00:00,10.03.2018 00:00:00,"1234567","AY","J","333"
"AY",534,"0534","01",28.11.2017 14:10:00,28.11.2017 00:00:00,01.01.1900 14:10:00,28.11.2017 12:10:00,28.11.2017 00:00:00,01.01.1900 12:10:00,28.11.2017 15:30:00,28.11.2017 00:00:00,01.01.1900 15:30:00,28.11.2017 13:30:00,28.11.2017 00:00:00,01.01.1900 13:30:00,"RVN","HEL",23.11.2017 00:00:00,02.12.2017 00:00:00,"1234567","AY","J","321"
"AY",954,"0954","01",28.11.2017 13:15:00,28.11.2017 00:00:00,01.01.1900 13:15:00,28.11.2017 12:15:00,28.11.2017 00:00:00,01.01.1900 12:15:00,28.11.2017 15:50:00,28.11.2017 00:00:00,01.01.1900 15:50:00,28.11.2017 13:50:00,28.11.2017 00:00:00,01.01.1900 13:50:00,"CPH","HEL",17.11.2017 00:00:00,29.11.2017 00:00:00,"123 567","AY","J","319"
"AY",438,"0438","01",28.11.2017 14:15:00,28.11.2017 00:00:00,01.01.1900 14:15:00,28.11.2017 12:15:00,28.11.2017 00:00:00,01.01.1900 12:15:00,28.11.2017 15:15:00,28.11.2017 00:00:00,01.01.1900 15:15:00,28.11.2017 13:15:00,28.11.2017 00:00:00,01.01.1900 13:15:00,"OUL","HEL",28.11.2017 00:00:00,04.12.2017 00:00:00,"123    ","AY","J","319"
"AY",914,"0914","01",28.11.2017 13:15:00,28.11.2017 00:00:00,01.01.1900 13:15:00,28.11.2017 12:15:00,28.11.2017 00:00:00,01.01.1900 12:15:00,28.11.2017 15:40:00,28.11.2017 00:00:00,01.01.1900 15:40:00,28.11.2017 13:40:00,28.11.2017 00:00:00,01.01.1900 13:40:00,"OSL","HEL",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","319"
"AY",366,"0366","01",28.11.2017 14:35:00,28.11.2017 00:00:00,01.01.1900 14:35:00,28.11.2017 12:35:00,28.11.2017 00:00:00,01.01.1900 12:35:00,28.11.2017 15:25:00,28.11.2017 00:00:00,01.01.1900 15:25:00,28.11.2017 13:25:00,28.11.2017 00:00:00,01.01.1900 13:25:00,"KUO","HEL",09.11.2017 00:00:00,22.12.2017 00:00:00,"12345  ","AY","J","319"
"AY",810,"0810","01",28.11.2017 14:10:00,28.11.2017 00:00:00,01.01.1900 14:10:00,28.11.2017 13:10:00,28.11.2017 00:00:00,01.01.1900 13:10:00,28.11.2017 16:10:00,28.11.2017 00:00:00,01.01.1900 16:10:00,28.11.2017 14:10:00,28.11.2017 00:00:00,01.01.1900 14:10:00,"ARN","HEL",28.11.2017 00:00:00,28.11.2017 00:00:00," 2     ","AY","J","320"
"AY",955,"0955","01",28.11.2017 15:35:00,28.11.2017 00:00:00,01.01.1900 15:35:00,28.11.2017 13:35:00,28.11.2017 00:00:00,01.01.1900 13:35:00,28.11.2017 16:10:00,28.11.2017 00:00:00,01.01.1900 16:10:00,28.11.2017 15:10:00,28.11.2017 00:00:00,01.01.1900 15:10:00,"HEL","CPH",28.11.2017 00:00:00,02.12.2017 00:00:00," 2   6 ","AY","J","319"
"AY",441,"0441","01",28.11.2017 16:00:00,28.11.2017 00:00:00,01.01.1900 16:00:00,28.11.2017 14:00:00,28.11.2017 00:00:00,01.01.1900 14:00:00,28.11.2017 17:05:00,28.11.2017 00:00:00,01.01.1900 17:05:00,28.11.2017 15:05:00,28.11.2017 00:00:00,01.01.1900 15:05:00,"HEL","OUL",21.11.2017 00:00:00,29.11.2017 00:00:00,"123    ","AY","J","319"
"AY",1337,"1337","01",28.11.2017 16:00:00,28.11.2017 00:00:00,01.01.1900 16:00:00,28.11.2017 14:00:00,28.11.2017 00:00:00,01.01.1900 14:00:00,28.11.2017 17:10:00,28.11.2017 00:00:00,01.01.1900 17:10:00,28.11.2017 17:10:00,28.11.2017 00:00:00,01.01.1900 17:10:00,"HEL","LHR",26.11.2017 00:00:00,07.12.2017 00:00:00,"12345 7","AY","J","32B"
"AY",1755,"1755","01",28.11.2017 16:05:00,28.11.2017 00:00:00,01.01.1900 16:05:00,28.11.2017 14:05:00,28.11.2017 00:00:00,01.01.1900 14:05:00,28.11.2017 18:05:00,28.11.2017 00:00:00,01.01.1900 18:05:00,28.11.2017 17:05:00,28.11.2017 00:00:00,01.01.1900 17:05:00,"HEL","MXP",25.11.2017 00:00:00,04.12.2017 00:00:00,"123 56 ","AY","J","319"
"AY",915,"0915","01",28.11.2017 16:05:00,28.11.2017 00:00:00,01.01.1900 16:05:00,28.11.2017 14:05:00,28.11.2017 00:00:00,01.01.1900 14:05:00,28.11.2017 16:35:00,28.11.2017 00:00:00,01.01.1900 16:35:00,28.11.2017 15:35:00,28.11.2017 00:00:00,01.01.1900 15:35:00,"HEL","OSL",28.11.2017 00:00:00,28.11.2017 00:00:00," 2     ","AY","J","320"
"AY",865,"0865","01",28.11.2017 16:05:00,28.11.2017 00:00:00,01.01.1900 16:05:00,28.11.2017 14:05:00,28.11.2017 00:00:00,01.01.1900 14:05:00,28.11.2017 16:30:00,28.11.2017 00:00:00,01.01.1900 16:30:00,28.11.2017 15:30:00,28.11.2017 00:00:00,01.01.1900 15:30:00,"HEL","GOT",30.10.2017 00:00:00,23.12.2017 00:00:00,"123456 ","AY","J","319"
"AY",1577,"1577","01",28.11.2017 16:05:00,28.11.2017 00:00:00,01.01.1900 16:05:00,28.11.2017 14:05:00,28.11.2017 00:00:00,01.01.1900 14:05:00,28.11.2017 18:10:00,28.11.2017 00:00:00,01.01.1900 18:10:00,28.11.2017 17:10:00,28.11.2017 00:00:00,01.01.1900 17:10:00,"HEL","CDG",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","32B"
"AY",1405,"1405","01",28.11.2017 16:20:00,28.11.2017 00:00:00,01.01.1900 16:20:00,28.11.2017 14:20:00,28.11.2017 00:00:00,01.01.1900 14:20:00,28.11.2017 17:50:00,28.11.2017 00:00:00,01.01.1900 17:50:00,28.11.2017 16:50:00,28.11.2017 00:00:00,01.01.1900 16:50:00,"HEL","MUC",29.10.2017 00:00:00,22.12.2017 00:00:00,"12345 7","AY","J","32B"
"AY",535,"0535","01",28.11.2017 16:20:00,28.11.2017 00:00:00,01.01.1900 16:20:00,28.11.2017 14:20:00,28.11.2017 00:00:00,01.01.1900 14:20:00,28.11.2017 17:40:00,28.11.2017 00:00:00,01.01.1900 17:40:00,28.11.2017 15:40:00,28.11.2017 00:00:00,01.01.1900 15:40:00,"HEL","RVN",31.10.2017 00:00:00,20.03.2018 00:00:00," 2     ","AY","J","32B"
"AY",1395,"1395","01",28.11.2017 16:30:00,28.11.2017 00:00:00,01.01.1900 16:30:00,28.11.2017 14:30:00,28.11.2017 00:00:00,01.01.1900 14:30:00,28.11.2017 17:55:00,28.11.2017 00:00:00,01.01.1900 17:55:00,28.11.2017 16:55:00,28.11.2017 00:00:00,01.01.1900 16:55:00,"HEL","DUS",28.11.2017 00:00:00,28.11.2017 00:00:00," 2     ","AY","J","32B"
"AY",1513,"1513","01",28.11.2017 16:30:00,28.11.2017 00:00:00,01.01.1900 16:30:00,28.11.2017 14:30:00,28.11.2017 00:00:00,01.01.1900 14:30:00,28.11.2017 18:20:00,28.11.2017 00:00:00,01.01.1900 18:20:00,28.11.2017 17:20:00,28.11.2017 00:00:00,01.01.1900 17:20:00,"HEL","ZRH",29.10.2017 00:00:00,22.12.2017 00:00:00,"12345 7","AY","J","32B"
"AY",1769,"1769","01",28.11.2017 16:30:00,28.11.2017 00:00:00,01.01.1900 16:30:00,28.11.2017 14:30:00,28.11.2017 00:00:00,01.01.1900 14:30:00,28.11.2017 18:50:00,28.11.2017 00:00:00,01.01.1900 18:50:00,28.11.2017 17:50:00,28.11.2017 00:00:00,01.01.1900 17:50:00,"HEL","FCO",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","321"
"AY",639,"0639","01",28.11.2017 16:35:00,28.11.2017 00:00:00,01.01.1900 16:35:00,28.11.2017 14:35:00,28.11.2017 00:00:00,01.01.1900 14:35:00,28.11.2017 18:10:00,28.11.2017 00:00:00,01.01.1900 18:10:00,28.11.2017 16:10:00,28.11.2017 00:00:00,01.01.1900 16:10:00,"HEL","IVL",29.10.2017 00:00:00,29.11.2017 00:00:00,"1234567","AY","J","321"
"AY",1305,"1305","01",28.11.2017 16:40:00,28.11.2017 00:00:00,01.01.1900 16:40:00,28.11.2017 14:40:00,28.11.2017 00:00:00,01.01.1900 14:40:00,28.11.2017 18:15:00,28.11.2017 00:00:00,01.01.1900 18:15:00,28.11.2017 17:15:00,28.11.2017 00:00:00,01.01.1900 17:15:00,"HEL","AMS",28.11.2017 00:00:00,29.11.2017 00:00:00," 23    ","AY","J","32B"
"AY",369,"0369","01",28.11.2017 16:50:00,28.11.2017 00:00:00,01.01.1900 16:50:00,28.11.2017 14:50:00,28.11.2017 00:00:00,01.01.1900 14:50:00,28.11.2017 17:40:00,28.11.2017 00:00:00,01.01.1900 17:40:00,28.11.2017 15:40:00,28.11.2017 00:00:00,01.01.1900 15:40:00,"HEL","KUO",30.10.2017 00:00:00,22.12.2017 00:00:00,"12345  ","AY","J","319"
"AY",635,"0635","01",28.11.2017 16:50:00,28.11.2017 00:00:00,01.01.1900 16:50:00,28.11.2017 14:50:00,28.11.2017 00:00:00,01.01.1900 14:50:00,28.11.2017 18:20:00,28.11.2017 00:00:00,01.01.1900 18:20:00,28.11.2017 16:20:00,28.11.2017 00:00:00,01.01.1900 16:20:00,"HEL","KTT",28.11.2017 00:00:00,28.11.2017 00:00:00," 2     ","AY","J","320"
"AY",443,"0443","01",28.11.2017 16:50:00,28.11.2017 00:00:00,01.01.1900 16:50:00,28.11.2017 14:50:00,28.11.2017 00:00:00,01.01.1900 14:50:00,28.11.2017 17:55:00,28.11.2017 00:00:00,01.01.1900 17:55:00,28.11.2017 15:55:00,28.11.2017 00:00:00,01.01.1900 15:55:00,"HEL","OUL",27.11.2017 00:00:00,01.12.2017 00:00:00,"123 5  ","AY","J","321"
"AY",1415,"1415","01",28.11.2017 16:55:00,28.11.2017 00:00:00,01.01.1900 16:55:00,28.11.2017 14:55:00,28.11.2017 00:00:00,01.01.1900 14:55:00,28.11.2017 18:35:00,28.11.2017 00:00:00,01.01.1900 18:35:00,28.11.2017 17:35:00,28.11.2017 00:00:00,01.01.1900 17:35:00,"HEL","FRA",18.11.2017 00:00:00,28.11.2017 00:00:00," 23 567","AY","J","319"
"AY",101,"0101","01",28.11.2017 16:55:00,28.11.2017 00:00:00,01.01.1900 16:55:00,28.11.2017 14:55:00,28.11.2017 00:00:00,01.01.1900 14:55:00,29.11.2017 08:40:00,29.11.2017 00:00:00,01.01.1900 08:40:00,29.11.2017 00:40:00,29.11.2017 00:00:00,01.01.1900 00:40:00,"HEL","HKG",31.10.2017 00:00:00,24.03.2018 00:00:00," 2 4 6 ","AY","J","359"
"AY",7,"0007","01",28.11.2017 16:55:00,28.11.2017 00:00:00,01.01.1900 16:55:00,28.11.2017 14:55:00,28.11.2017 00:00:00,01.01.1900 14:55:00,28.11.2017 21:05:00,28.11.2017 00:00:00,01.01.1900 21:05:00,29.11.2017 02:05:00,29.11.2017 00:00:00,01.01.1900 02:05:00,"HEL","MIA",07.11.2017 00:00:00,06.03.2018 00:00:00," 2     ","AY","J","333"
"AY",1435,"1435","01",28.11.2017 17:00:00,28.11.2017 00:00:00,01.01.1900 17:00:00,28.11.2017 15:00:00,28.11.2017 00:00:00,01.01.1900 15:00:00,28.11.2017 18:00:00,28.11.2017 00:00:00,01.01.1900 18:00:00,28.11.2017 17:00:00,28.11.2017 00:00:00,01.01.1900 17:00:00,"HEL","TXL",28.11.2017 00:00:00,02.12.2017 00:00:00," 2   6 ","AY","J","321"
"AY",141,"0141","01",28.11.2017 17:00:00,28.11.2017 00:00:00,01.01.1900 17:00:00,28.11.2017 15:00:00,28.11.2017 00:00:00,01.01.1900 15:00:00,29.11.2017 07:25:00,29.11.2017 00:00:00,01.01.1900 07:25:00,29.11.2017 00:25:00,29.11.2017 00:00:00,01.01.1900 00:25:00,"HEL","BKK",30.10.2017 00:00:00,23.12.2017 00:00:00,"123456 ","AY","J","359"
"AY",1661,"1661","01",28.11.2017 17:00:00,28.11.2017 00:00:00,01.01.1900 17:00:00,28.11.2017 15:00:00,28.11.2017 00:00:00,01.01.1900 15:00:00,28.11.2017 20:25:00,28.11.2017 00:00:00,01.01.1900 20:25:00,28.11.2017 19:25:00,28.11.2017 00:00:00,01.01.1900 19:25:00,"HEL","MAD",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","32B"
"AY",1475,"1475","01",28.11.2017 17:00:00,28.11.2017 00:00:00,01.01.1900 17:00:00,28.11.2017 15:00:00,28.11.2017 00:00:00,01.01.1900 15:00:00,28.11.2017 18:30:00,28.11.2017 00:00:00,01.01.1900 18:30:00,28.11.2017 17:30:00,28.11.2017 00:00:00,01.01.1900 17:30:00,"HEL","VIE",29.10.2017 00:00:00,22.12.2017 00:00:00,"12345 7","AY","J","319"
"AY",1255,"1255","01",28.11.2017 17:10:00,28.11.2017 00:00:00,01.01.1900 17:10:00,28.11.2017 15:10:00,28.11.2017 00:00:00,01.01.1900 15:10:00,28.11.2017 18:30:00,28.11.2017 00:00:00,01.01.1900 18:30:00,28.11.2017 17:30:00,28.11.2017 00:00:00,01.01.1900 17:30:00,"HEL","BUD",28.11.2017 00:00:00,03.12.2017 00:00:00," 2   67","AY","J","319"
"AY",73,"0073","01",28.11.2017 17:20:00,28.11.2017 00:00:00,01.01.1900 17:20:00,28.11.2017 15:20:00,28.11.2017 00:00:00,01.01.1900 15:20:00,29.11.2017 10:00:00,29.11.2017 00:00:00,01.01.1900 10:00:00,29.11.2017 01:00:00,29.11.2017 00:00:00,01.01.1900 01:00:00,"HEL","NRT",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","359"
"AY",87,"0087","01",28.11.2017 17:25:00,28.11.2017 00:00:00,01.01.1900 17:25:00,28.11.2017 15:25:00,28.11.2017 00:00:00,01.01.1900 15:25:00,29.11.2017 08:15:00,29.11.2017 00:00:00,01.01.1900 08:15:00,29.11.2017 00:15:00,29.11.2017 00:00:00,01.01.1900 00:15:00,"HEL","PVG",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","359"
"AY",1341,"1341","01",28.11.2017 17:25:00,28.11.2017 00:00:00,01.01.1900 17:25:00,28.11.2017 15:25:00,28.11.2017 00:00:00,01.01.1900 15:25:00,28.11.2017 18:35:00,28.11.2017 00:00:00,01.01.1900 18:35:00,28.11.2017 18:35:00,28.11.2017 00:00:00,01.01.1900 18:35:00,"HEL","LHR",29.10.2017 00:00:00,24.12.2017 00:00:00,"1234567","AY","J","320"
"AY",1653,"1653","01",28.11.2017 17:25:00,28.11.2017 00:00:00,01.01.1900 17:25:00,28.11.2017 15:25:00,28.11.2017 00:00:00,01.01.1900 15:25:00,28.11.2017 20:20:00,28.11.2017 00:00:00,01.01.1900 20:20:00,28.11.2017 19:20:00,28.11.2017 00:00:00,01.01.1900 19:20:00,"HEL","BCN",29.10.2017 00:00:00,23.12.2017 00:00:00,"1234567","AY","J","32B"
